,movieId,title,genres,year,imdbId,tmdbId,Children,Action,Mystery,Film-Noir,Musical,Sci-Fi,Adventure,Animation,Documentary,Romance,(no genres listed),IMAX,Horror,Western,War,Comedy,Drama,Thriller,Crime,Fantasy,count,mean,idmb_rank
787,1217,Ran (1985),Drama;War,1985,89881,11645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,248,4.122983870967742,4.058914204735204
788,1218,"Killer, The (Die xue shuang xiong) (1989)",Action;Crime;Drama;Thriller,1989,97202,10835.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,128,3.99609375,3.907456638711307
789,1219,Psycho (1960),Crime;Horror,1960,54215,539.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1034,4.112185686653771,4.0957501399590095
790,1220,"Blues Brothers, The (1980)",Action;Comedy;Musical,1980,80455,525.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1021,3.810969637610186,3.802928781081243
791,1221,"Godfather: Part II, The (1974)",Crime;Drama,1974,71562,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1418,4.278561354019746,4.263037395660487
792,1222,Full Metal Jacket (1987),Drama;War,1987,93058,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1160,4.05,4.036872394047383
793,1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure;Animation;Children;Comedy;Sci-Fi,1989,104361,530.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,379,4.100263852242744,4.058381782191654
794,1224,Henry V (1989),Action;Drama;Romance;War,1989,97499,10705.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,250,4.148,4.08170767470138
795,1225,Amadeus (1984),Drama,1984,86879,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1049,4.063870352716873,4.0490066255017485
796,1226,"Quiet Man, The (1952)",Drama;Romance,1952,45061,3109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,127,3.9488188976377954,3.868650630040679
797,1227,Once Upon a Time in America (1984),Crime;Drama,1984,87843,311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,183,3.8524590163934427,3.8069396662741153
798,1228,Raging Bull (1980),Drama,1980,81398,1578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,491,4.022403258655804,3.9940079633711827
799,1230,Annie Hall (1977),Comedy;Romance,1977,75686,703.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,838,4.098448687350835,4.0787766692585095
800,1231,"Right Stuff, The (1983)",Drama,1983,86197,9549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,419,3.9224343675417663,3.8961651423527544
801,1232,Stalker (1979),Drama;Mystery;Sci-Fi,1979,79944,1398.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,3.880952380952381,3.788404815056022
802,1233,"Boot, Das (Boat, The) (1981)",Action;Drama;War,1981,82096,387.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,685,4.1,4.076053355127812
803,1234,"Sting, The (1973)",Comedy;Crime,1973,70735,9277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,802,4.198254364089776,4.174132390524503
804,1235,Harold and Maude (1971),Comedy;Drama;Romance,1971,67185,343.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,428,3.9801401869158877,3.9506073120445118
805,1236,Trust (1990),Comedy;Drama;Romance,1990,103130,37291.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,50,3.95,3.7922268614548313
806,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1957,50976,490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237,4.094936708860759,4.031378834892833
807,1238,Local Hero (1983),Comedy,1983,85859,11235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,173,4.005780346820809,3.935360339489588
808,1240,"Terminator, The (1984)",Action;Sci-Fi;Thriller,1984,88247,218.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1788,3.9247762863534676,3.918249806884701
809,1241,Dead Alive (Braindead) (1992),Comedy;Fantasy;Horror,1992,103873,763.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,136,3.636029411764706,3.6167358368457023
810,1242,Glory (1989),Drama;War,1989,97441,9665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,645,4.003100775193799,3.9820417020983507
811,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy;Drama,1990,100519,18971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,233,4.012875536480687,3.957711592837972
812,1244,Manhattan (1979),Comedy;Drama;Romance,1979,79522,696.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,433,4.086605080831409,4.050492762238416
813,1245,Miller's Crossing (1990),Crime;Drama;Film-Noir;Thriller,1990,100150,379.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,322,3.9937888198757765,3.9541992866942803
814,1246,Dead Poets Society (1989),Drama,1989,97165,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1083,3.894275161588181,3.8844367914792333
815,1247,"Graduate, The (1967)",Comedy;Drama;Romance,1967,61722,37247.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,903,4.087486157253599,4.069537137102236
816,1248,Touch of Evil (1958),Crime;Film-Noir;Thriller,1958,52311,1480.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,248,4.219758064516129,4.145245139987002
817,1249,"Femme Nikita, La (Nikita) (1990)",Action;Crime;Romance;Thriller,1990,100263,9322.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,490,3.843877551020408,3.8257272094545893
818,1250,"Bridge on the River Kwai, The (1957)",Adventure;Drama;War,1957,50212,826.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,674,4.091246290801187,4.067298506983503
819,1251,8 1/2 (8½) (1963),Drama;Fantasy,1963,56801,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,169,4.005917159763314,3.9340610498310884
820,1252,Chinatown (1974),Crime;Film-Noir;Mystery;Thriller,1974,71315,829.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,813,4.18450184501845,4.16118404379168
821,1253,"Day the Earth Stood Still, The (1951)",Drama;Sci-Fi;Thriller,1951,43456,828.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,321,3.9221183800623054,3.88854173480452
822,1254,"Treasure of the Sierra Madre, The (1948)",Action;Adventure;Drama;Western,1948,40897,3090.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,271,4.208487084870849,4.140791192413245
823,1255,Bad Taste (1987),Comedy;Horror;Sci-Fi,1987,92610,9964.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,93,3.4301075268817205,3.454293893629159
824,1256,Duck Soup (1933),Comedy;Musical;War,1933,23969,3063.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,280,4.2178571428571425,4.15121983521415
825,1257,Better Off Dead... (1985),Comedy;Romance,1985,88794,13667.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,304,3.8601973684210527,3.83047349974966
826,1258,"Shining, The (1980)",Horror,1980,81505,694.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1226,3.9963295269168024,3.985173685442983
827,1259,Stand by Me (1986),Adventure;Drama,1986,92005,235.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1080,4.037962962962963,4.024214548573322
828,1260,M (1931),Crime;Film-Noir;Thriller,1931,22100,832.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,227,4.209251101321586,4.129876065822515
829,1261,Evil Dead II (Dead by Dawn) (1987),Action;Comedy;Fantasy;Horror,1987,92991,765.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,406,3.7820197044334973,3.7646287819183173
830,1262,"Great Escape, The (1963)",Action;Adventure;Drama;War,1963,57115,5925.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,583,4.145797598627787,4.115625039015312
831,1263,"Deer Hunter, The (1978)",Drama;War,1978,77416,11778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,553,3.962025316455696,3.9397566876781926
832,1264,Diva (1981),Action;Drama;Mystery;Romance;Thriller,1981,82269,4485.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,171,4.0321637426900585,3.9571052184894855
833,1265,Groundhog Day (1993),Comedy;Fantasy;Romance,1993,107048,137.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1683,3.8698752228163995,3.8639101861741896
834,1266,Unforgiven (1992),Drama;Western,1992,105695,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,774,3.9935400516795867,3.9762166031298345
835,1267,"Manchurian Candidate, The (1962)",Crime;Thriller;War,1962,56218,982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,488,4.182377049180328,4.144552411035495
836,1268,Pump Up the Volume (1990),Comedy;Drama,1990,100436,8428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,189,3.455026455026455,3.4651970270154635
837,1269,Arsenic and Old Lace (1944),Comedy;Mystery;Thriller,1944,36613,212.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,398,4.0376884422110555,4.002051749804641
838,1270,Back to the Future (1985),Adventure;Comedy;Sci-Fi,1985,88763,105.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2186,3.919487648673376,3.914204940846745
839,1271,Fried Green Tomatoes (1991),Comedy;Crime;Drama,1991,101921,1633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,470,3.6968085106382977,3.6867562978327726
840,1272,Patton (1970),Drama;War,1970,66206,11202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,431,3.9895591647331785,3.9596055291027907
841,1273,Down by Law (1986),Comedy;Drama;Film-Noir,1986,90967,1554.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,140,4.046428571428572,3.955165581861097
842,1274,Akira (1988),Action;Adventure;Animation;Sci-Fi,1988,94625,149.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,430,3.805813953488372,3.78777858460084
843,1275,Highlander (1986),Action;Adventure;Fantasy,1986,91203,8009.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,596,3.6434563758389262,3.6379842634447073
844,1276,Cool Hand Luke (1967),Drama,1967,61512,903.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,614,4.072475570032573,4.047171038690041
845,1277,Cyrano de Bergerac (1990),Comedy;Drama;Romance,1990,99334,11673.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,231,3.7532467532467533,3.7275024862696804
846,1278,Young Frankenstein (1974),Comedy;Fantasy,1974,72431,3034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,812,3.9692118226600983,3.9535369939624543
847,1279,Night on Earth (1991),Comedy;Drama,1991,102536,339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,149,3.8120805369127515,3.76468239618093
848,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,1991,101640,10404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177,4.206214689265536,4.108106999596069
849,1281,"Great Dictator, The (1940)",Comedy;Drama;War,1940,32553,914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,221,4.149321266968326,4.075211748670863
850,1282,Fantasia (1940),Animation;Children;Fantasy;Musical,1940,32455,756.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,654,3.7331804281345566,3.7242370598192784
851,1283,High Noon (1952),Drama;Western,1952,44706,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,275,4.087272727272727,4.032387373496349
852,1284,"Big Sleep, The (1946)",Crime;Film-Noir;Mystery,1946,38355,910.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318,4.133647798742138,4.081546404932145
853,1285,Heathers (1989),Comedy,1989,97493,2640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,590,3.7610169491525425,3.7498034659941717
854,1286,Somewhere in Time (1980),Drama;Romance,1980,81534,16633.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,120,3.7666666666666666,3.7191876594425772
855,1287,Ben-Hur (1959),Action;Adventure;Drama,1959,52618,665.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,491,3.8289205702647657,3.811666312699398
856,1288,This Is Spinal Tap (1984),Comedy,1984,88258,11031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,865,4.007514450867052,3.9914839652697056
857,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,1983,85809,11314.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150,4.016666666666667,3.935434160646592
858,1290,Some Kind of Wonderful (1987),Drama;Romance,1987,94006,15143.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,136,3.547794117647059,3.5444466802191954
859,1291,Indiana Jones and the Last Crusade (1989),Action;Adventure,1989,97576,89.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,4.016676593210244,4.00812062546307
860,1292,Being There (1979),Comedy;Drama,1979,78841,10322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,374,3.9692513368983957,3.9365795765257094
861,1293,Gandhi (1982),Drama,1982,83987,783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,517,3.9680851063829787,3.944018553777672
862,1295,"Unbearable Lightness of Being, The (1988)",Drama,1988,96332,10644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,3.6982758620689653,3.673422298609738
863,1296,"Room with a View, A (1986)",Drama;Romance,1986,91867,11257.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,357,3.84733893557423,3.8226825553395
864,1297,Real Genius (1985),Comedy,1985,89886,14370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,232,3.5948275862068964,3.5873211790701776
865,1298,Pink Floyd: The Wall (1982),Drama;Musical,1982,84503,12104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,323,3.6578947368421053,3.6469635946639847
866,1299,"Killing Fields, The (1984)",Drama;War,1984,87553,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,399,4.048872180451128,4.012536477660575
867,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy;Drama,1985,89606,8816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,188,4.039893617021277,3.9696245363137
868,1301,Forbidden Planet (1956),Drama;Sci-Fi,1956,49223,830.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,196,3.74234693877551,3.714062605824719
869,1302,Field of Dreams (1989),Children;Drama;Fantasy,1989,97351,2323.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,654,3.7003058103975537,3.692804311281267
870,1303,"Man Who Would Be King, The (1975)",Adventure;Drama,1975,73341,983.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,213,4.10093896713615,4.030362752742331
871,1304,Butch Cassidy and the Sundance Kid (1969),Action;Western,1969,64115,642.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,858,4.055944055944056,4.038151068599534
872,1305,"Paris, Texas (1984)",Drama;Romance,1984,87884,655.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,138,3.8442028985507246,3.787965172121348
873,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure;Drama;Sci-Fi,1991,101458,10341.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,3.761904761904762,3.6868618163052314
874,1307,When Harry Met Sally... (1989),Comedy;Romance,1989,98635,639.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1159,3.821397756686799,3.8140270386176507
875,1320,Alien³ (a.k.a. Alien 3) (1992),Action;Horror;Sci-Fi;Thriller,1992,103644,8077.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,735,3.080272108843537,3.0978799332240343
876,1321,"American Werewolf in London, An (1981)",Comedy;Horror;Thriller,1981,82010,814.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,391,3.4948849104859336,3.4973352705852414
877,1327,"Amityville Horror, The (1979)",Drama;Horror;Mystery;Thriller,1979,78767,11449.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,159,3.0251572327044025,3.105175391091992
878,1330,April Fool's Day (1986),Horror,1986,90655,24913.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,2.7872340425531914,3.076339596316708
879,1332,"Believers, The (1987)",Horror;Thriller,1987,92632,32076.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38,3.1052631578947367,3.292325719358625
880,1333,"Birds, The (1963)",Horror;Thriller,1963,56869,571.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,592,3.7094594594594597,3.7007687281613935
881,1334,"Blob, The (1958)",Horror;Sci-Fi,1958,51418,8851.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,3.13,3.196545271757703
882,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy;Horror;Romance;Thriller,1992,103874,6114.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,571,3.489492119089317,3.4914777852186134
883,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama;Horror;Sci-Fi,1935,26138,229.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,111,3.8423423423423424,3.775731552598486
884,1342,Candyman (1992),Horror;Thriller,1992,103919,9529.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,187,2.842245989304813,2.937226492702242
885,1343,Cape Fear (1991),Thriller,1991,101540,1598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467,3.563169164882227,3.5611230360490675
886,1344,Cape Fear (1962),Crime;Drama;Thriller,1962,55824,11349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,236,3.819915254237288,3.7871358981819037
887,1345,Carrie (1976),Drama;Fantasy;Horror;Thriller,1976,74285,7340.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,447,3.401565995525727,3.409597796470412
888,1346,Cat People (1982),Drama;Fantasy;Horror,1982,83722,6217.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,101,3.0247524752475248,3.140291213102187
889,1347,"Nightmare on Elm Street, A (1984)",Horror;Thriller,1984,87800,377.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,399,3.2230576441102756,3.2444712095953068
890,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1922,13442,653.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,204,3.8308823529411766,3.7922143116084897
891,1350,"Omen, The (1976)",Horror;Mystery;Thriller,1976,75005,794.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,293,3.5273037542662116,3.5274865291528994
892,1352,Albino Alligator (1996),Crime;Thriller,1996,115495,8744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,44,3.3636363636363638,3.4307857961673855
893,1353,"Mirror Has Two Faces, The (1996)",Comedy;Drama;Romance,1996,117057,25189.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,123,3.1178861788617884,3.1985499929175587
894,1354,Breaking the Waves (1996),Drama;Mystery,1996,115751,145.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,205,3.8780487804878048,3.83352403794207
895,1355,Nightwatch (1997),Horror;Thriller,1997,119791,2212.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42,3.2857142857142856,3.3871965127275905
896,1356,Star Trek: First Contact (1996),Action;Adventure;Sci-Fi;Thriller,1996,117731,199.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1021,3.6650342801175317,3.661159037979435
897,1357,Shine (1996),Drama;Romance,1996,117631,7863.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,435,3.845977011494253,3.8255444062717987
898,1358,Sling Blade (1996),Drama,1996,117666,12498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,699,3.976394849785408,3.9579947173064287
899,1359,Jingle All the Way (1996),Children;Comedy,1996,116705,9279.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177,2.5762711864406778,2.714387192832785
900,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1996,117293,17204.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,4.1647727272727275,4.0032046518337845
901,1363,"Preacher's Wife, The (1996)",Drama,1996,117372,21539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,3.1914893617021276,3.273210878357956
902,1365,Ridicule (1996),Drama,1996,117477,12709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,3.9347826086956523,3.811900494104915
903,1366,"Crucible, The (1996)",Drama,1996,115988,20539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,3.3130841121495327,3.360424444645157
904,1367,101 Dalmatians (1996),Adventure;Children;Comedy,1996,115433,11674.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,430,3.036046511627907,3.068213367209536
905,1370,Die Hard 2 (1990),Action;Adventure;Thriller,1990,99423,1573.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,859,3.410360884749709,3.4143736208283313
906,1371,Star Trek: The Motion Picture (1979),Adventure;Sci-Fi,1979,79945,152.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,531,3.0969868173258,3.1201036522573733
907,1372,Star Trek VI: The Undiscovered Country (1991),Action;Mystery;Sci-Fi,1991,102975,174.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,3.313973063973064,3.324323956596773
908,1373,Star Trek V: The Final Frontier (1989),Action;Sci-Fi,1989,98382,172.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,2.8762254901960786,2.9209546778912934
909,1374,Star Trek II: The Wrath of Khan (1982),Action;Adventure;Sci-Fi;Thriller,1982,84726,154.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,833,3.7274909963985596,3.7206004043063574
910,1375,Star Trek III: The Search for Spock (1984),Action;Adventure;Sci-Fi,1984,88170,157.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,573,3.3150087260034904,3.3256685720006414
911,1376,Star Trek IV: The Voyage Home (1986),Adventure;Comedy;Sci-Fi,1986,92007,168.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,708,3.564265536723164,3.562843020211906
912,1377,Batman Returns (1992),Action;Crime,1992,103776,364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,676,3.1486686390532546,3.1648415707030972
913,1378,Young Guns (1988),Action;Comedy;Western,1988,96487,11967.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,381,3.2532808398950133,3.2734261530812327
914,1379,Young Guns II (1990),Action;Western,1990,100994,9086.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171,2.973684210526316,3.0566077060516745
915,1380,Grease (1978),Comedy;Musical;Romance,1978,77631,621.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,859,3.330034924330617,3.336758322740592
916,1381,Grease 2 (1982),Comedy;Musical;Romance,1982,84021,9037.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,1.892156862745098,2.1020433714375493
917,1382,Marked for Death (1990),Action;Drama,1990,100114,10173.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,2.727272727272727,3.052407417789007
918,1385,Under Siege (1992),Action;Drama;Thriller,1992,105690,8845.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,336,3.1919642857142856,3.2196124287332966
919,1387,Jaws (1975),Action;Horror,1975,73195,578.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1167,3.797343616109683,3.790625019980273
920,1388,Jaws 2 (1978),Horror;Thriller,1978,77766,579.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,248,2.564516129032258,2.6686264349510305
921,1389,Jaws 3-D (1983),Action;Horror,1983,85750,17692.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117,1.9444444444444444,2.2678785640570513
922,1390,My Fellow Americans (1996),Comedy,1996,117119,17795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,3.2674418604651163,3.335156456175746
923,1391,Mars Attacks! (1996),Action;Comedy;Sci-Fi,1996,116996,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,896,2.9034598214285716,2.923734502069532
924,1392,Citizen Ruth (1996),Comedy;Drama,1996,115906,13891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,3.665,3.6336780685875887
925,1393,Jerry Maguire (1996),Drama;Romance,1996,116695,9390.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1177,3.6100254885301615,3.6080183503864016
926,1394,Raising Arizona (1987),Comedy,1987,93822,378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,842,3.826603325415677,3.816374023986682
